ID,Target
ID_MFvltgKt,0.324066
ID_MGiMFTAD,0.716974
ID_MHQtIuBx,0.631319
ID_MHuRrPbG,0.21794
ID_MIEWDvlm,0.25716
ID_MJAFzwku,0.297217
ID_MJTXvAIn,0.480115
ID_MJnwvhFa,0.208956
ID_MJwXAWsO,0.62192
ID_MKEsVols,0.648671
ID_MLSnPUqk,0.261005
ID_MLrmtyJu,0.193922
ID_MMhuNlVN,0.201915
ID_MNEIqfsE,0.312863
ID_MNOCEnYB,0.188045
ID_MNWZSMrl,0.252955
ID_MONVxmbU,0.19005
ID_MOQNkzdK,0.628977
ID_MOXrzeQd,0.574882
ID_MOlXEwGs,0.181669
ID_MOllBpAc,0.525259
ID_MOoNHpfC,0.188009
ID_MPFMCztm,0.327761
ID_MQTVhZXd,0.293139
ID_MRBQZcWl,0.14484
ID_MRkTkqjl,0.714109
ID_MRnNswVP,0.168468
ID_MSKqtAkm,0.40184
ID_MTrnAgFx,0.258236
ID_MTzYRFzA,0.239732
ID_MUOAiMaf,0.480259
ID_MUSsNeCR,0.127611
ID_MUyBsmNx,0.648735
ID_MVDvbToC,0.172974
ID_MVXRSsnH,0.224675
ID_MVhOOpcd,0.268123
ID_MWVTzIUO,0.51894
ID_MWdhdJEw,0.206288
ID_MXPEhOPl,0.147186
ID_MXsKZBUU,0.207014
ID_MYBoNnhK,0.223612
ID_MYEzqSbW,0.229559
ID_MYNZkiKF,0.481623
ID_MYpAlzsd,0.097871
ID_MaGmMhPp,0.212074
ID_MaehJMOq,0.227573
ID_MbviwPNQ,0.600235
ID_McUwDIPY,0.154804
ID_MclnLFtq,0.179661
ID_McypWqLo,0.177751
ID_MdCKsotO,0.352212
ID_MdRORWzK,0.172399
ID_MdYtYJvO,0.180957
ID_MdsFoiqh,0.64005
ID_MdyVtuGf,0.273011
ID_MeEORPwB,0.193599
ID_MePNpusf,0.652644
ID_Memsquan,0.12489
ID_MexuLwZt,0.344671
ID_MfJZzJwZ,0.247617
ID_MfQbShwg,0.240565
ID_MfnFxWtu,0.324121
ID_MfvUWgZw,0.132702
ID_MgHaSGDM,0.518048
ID_MgcrtMSb,0.459491
ID_MgmLACjW,0.142903
ID_MgodPrGx,0.128543
ID_MhCNTwIi,0.554752
ID_MhJPWOQG,0.651739
ID_MhdcvAfT,0.562272
ID_MhmUGoUt,0.331585
ID_MiEtzCSn,0.255248
ID_MijuziQV,0.234006
ID_MjJUNHGI,0.149178
ID_MjhinnoO,0.286696
ID_MkGHwGUx,0.237082
ID_MkLVdBeJ,0.648743
ID_MkRicxXZ,0.182925
ID_MkzPEuxy,0.196021
ID_MlYMNJax,0.598364
ID_MmJmtQHd,0.643827
ID_MmPOYxuu,0.497924
ID_MmRXZOXN,0.63033
ID_MmrLlstI,0.105231
ID_MnUKMqBR,0.534326
ID_MnblYVFh,0.257075
ID_MntIAiCl,0.345361
ID_MoEUJaoC,0.231939
ID_MoTsXzXh,0.418609
ID_MogCLKNh,0.140363
ID_MoxlEqnS,0.15519
ID_MpAncdpN,0.240688
ID_MpVPCyKH,0.336765
ID_MpjHCXhY,0.574461
ID_MqSidsJB,0.309908
ID_MqhelrjM,0.149045
ID_MqlKuNVI,0.229305
ID_MrBWlSpU,0.31507
ID_MrKugKeJ,0.338728
ID_MsAcYvNV,0.269031
ID_MsRTyZHm,0.235233
ID_MseMCoYa,0.620937
ID_MsyvCcmf,0.5591
ID_MtDSAVHE,0.218887
ID_MuOXyTxm,0.633944
ID_MueiiEGp,0.130454
ID_MurJhqtG,0.26343
ID_MusYXpGi,0.221739
ID_MuzBxUcL,0.65039
ID_MuzQQSdu,0.208536
ID_MvGfAfbR,0.288518
ID_MwdAXnpy,0.201341
ID_MxLWzNsy,0.145448
ID_MxoZclIn,0.216143
ID_MybPLtDn,0.443369
ID_MyoPDDuw,0.400815
ID_MzdocrWW,0.277858
ID_MzeZOJEU,0.15605
ID_NAShPbUI,0.215739
ID_NAhKEWYt,0.606304
ID_NAnVYVYR,0.595155
ID_NApmNpkN,0.646303
ID_NBBVjxCj,0.263211
ID_NBlAHrXB,0.130803
ID_NBxmODQd,0.314182
ID_NCFANzLi,0.287403
ID_NCSibYvS,0.29808
ID_NCagVGkf,0.616638
ID_NDGlNHkm,0.700525
ID_NDOLPFRW,0.155766
ID_NEDdzLCp,0.155275
ID_NEUkIGrq,0.22085
ID_NEdKvIKr,0.326949
ID_NEvlPZft,0.227222
ID_NGHVigFl,0.192779
ID_NGHcxLyX,0.140931
ID_NGLeOKYF,0.641696
ID_NGSfkQKU,0.184249
ID_NGnpfgwF,0.478149
ID_NHJNgWzH,0.162337
ID_NHvqPawc,0.550894
ID_NJfDYhFQ,0.229694
ID_NKDVIHcP,0.690382
ID_NKPQUJZh,0.69419
ID_NKlUQuAW,0.362964
ID_NKxTAUhW,0.144724
ID_NLMsoNxO,0.207898
ID_NLOPEnPm,0.570822
ID_NNJrWEnY,0.561463
ID_NNPajfGv,0.189584
ID_NNRgDtUa,0.719118
ID_NPSrPykH,0.33294
ID_NPfOBBmr,0.17894
ID_NPvAdfjM,0.306826
ID_NQRKvXke,0.221672
ID_NQUbpQKk,0.481817
ID_NQcTttlj,0.583242
ID_NREkoeif,0.122705
ID_NRwyXlGs,0.408219
ID_NSQNFsIN,0.307004
ID_NSVpLYfi,0.66863
ID_NSaXEQvY,0.2782
ID_NSdlEhJH,0.287677
ID_NSiSEGaM,0.435195
ID_NTJFvVcV,0.535284
ID_NTRdsBcY,0.165488
ID_NTegxUGH,0.20963
ID_NTtWazkS,0.23588
ID_NTuPqRza,0.159984
ID_NUAJAAZm,0.187144
ID_NUKuyzXp,0.221643
ID_NUONguSf,0.383824
ID_NUTvBYAb,0.711003
ID_NUlWYSGQ,0.327246
ID_NUpJghqp,0.24184
ID_NUvdxEPh,0.111847
ID_NUygKxFC,0.320887
ID_NVNswgJI,0.333971
ID_NVoQYGJV,0.17322
ID_NWKHUopP,0.252264
ID_NWTkbxqV,0.569616
ID_NWjQvbtE,0.656571
ID_NWruBJFV,0.670692
ID_NXKoAqHa,0.355128
ID_NXMcroCa,0.160858
ID_NXTpdVvV,0.125155
ID_NYAqruLO,0.327562
ID_NYUUliAd,0.232119
ID_NZTWNCKI,0.470661
ID_NZcyPcmw,0.505217
ID_NaMmyCHW,0.322723
ID_NagkWimt,0.256455
ID_NalFVjKp,0.63745
ID_NayykdFR,0.247437
ID_NblixgrO,0.579655
ID_NbyWpRVg,0.250033
ID_NcNBelHX,0.194995
ID_NdCwKgbI,0.17089
ID_NdLVeseQ,0.328474
ID_NdUGCdhs,0.153251
ID_NdbSVSCm,0.612761
ID_NdkzKAQX,0.1806
ID_NfXGjFSK,0.286364
ID_NfqowCzI,0.250589
ID_NgCkyJCF,0.442159
ID_NgIGGJGs,0.630275
ID_NgQeevOX,0.180695
ID_NgXQGPut,0.148172
ID_NgXxSTKz,0.321714
ID_NgZfpgtF,0.32804
ID_NhUiyRsY,0.224758
ID_NhhhzBDh,0.307197
ID_NiNRMfJx,0.511137
ID_NjKPcQOI,0.647902
ID_NjQSOtKi,0.11992
ID_NjRdLasq,0.152858
ID_NkDCWPre,0.401584
ID_NkOlGJud,0.620074
ID_NkSWwwNE,0.516621
ID_NlAVLLpc,0.471521
ID_NlNShoHy,0.245034
ID_NlUeMFLj,0.580343
ID_NlmYOYfy,0.568836
ID_NmHDIVOQ,0.225596
ID_NmIyxyER,0.629415
ID_NmRpiosz,0.16331
ID_NmnTEbRj,0.177335
ID_NmxcANmg,0.415104
ID_NnBfPzOY,0.22092
ID_NnefkMox,0.219625
ID_NnqjkepK,0.11063
ID_NnvKRiuu,0.458549
ID_NoEDiLuo,0.11535
ID_NoHrEcuP,0.228044
ID_NojBCCjn,0.186974
ID_NoocugEp,0.214252
ID_NorQsQAZ,0.21626
ID_NotawWjD,0.723968
ID_NpZfIKJb,0.15406
ID_NphlUHpB,0.314211
ID_NqmbWScF,0.17853
ID_NrAnsycC,0.434308
ID_NrFSBpgR,0.199474
ID_NrRWrYXr,0.152925
ID_NrRflERd,0.187466
ID_NrSUZgfB,0.178895
ID_NrbZQqZy,0.182696
ID_NrtdKBTF,0.66343
ID_NsaFoHrS,0.22236
ID_NssNQyHw,0.582932
ID_NtQSXpii,0.191041
ID_NtkHjYcj,0.568901
ID_NtzljmPl,0.301517
ID_NvGIBmrD,0.470005
ID_NvPDpLNQ,0.268688
ID_NvQujyrS,0.411268
ID_NwnJLLwK,0.631788
ID_NxCMCiyj,0.648461
ID_NxUJjUQD,0.373994
ID_NyIFrhzZ,0.529558
ID_NygjRsyB,0.494939
ID_NynSIQAI,0.604811
ID_NyzjIkRW,0.278196
ID_NzINhzeI,0.38613
ID_OACsyUKm,0.643541
ID_OAHvpUWr,0.218128
ID_OALovQnZ,0.584204
ID_OAmHWMDd,0.461413
ID_OBSgRoAb,0.252527
ID_OBUCFsNm,0.692982
ID_OCuPYaMD,0.146937
ID_ODTgjsbN,0.116437
ID_ODgORnWG,0.469687
ID_OEGSppLV,0.696222
ID_OEnPDTBY,0.562277
ID_OEpFMMjR,0.292738
ID_OEpWMFmC,0.374376
ID_OEzTOeEy,0.287236
ID_OFBQMWDw,0.656942
ID_OFlrnwzj,0.135872
ID_OFqLLkvL,0.259888
ID_OFsZarlv,0.401267
ID_OGBSOSIB,0.472239
ID_OGXzwTqU,0.115507
ID_OGwEKNoT,0.667379
ID_OHWUrPlV,0.407767
ID_OIWFfYKc,0.401334
ID_OIYvIJKN,0.148316
ID_OIfKhWKm,0.590543
ID_OIzgSadz,0.258752
ID_OJPCCTPT,0.140785
ID_OJjstdLd,0.182182
ID_OJjyRrir,0.21507
ID_OKLaOzgM,0.251735
ID_OLUNYphm,0.46555
ID_OLnwnUCC,0.251147
ID_OLvHiAQd,0.522694
ID_ONTAZvro,0.281666
ID_ONUWICIq,0.629408
ID_ONaECZJs,0.346092
ID_OPGNkKgY,0.424626
ID_OPzhnbDC,0.560861
ID_OQYUQGCw,0.606793
ID_OQbSNROv,0.444879
ID_OQdNnyAc,0.210735
ID_OQoCMXlH,0.219401
ID_OReVOEot,0.194597
ID_ORqBDCKy,0.170829
ID_OSGBfaJs,0.295945
ID_OSyQOgNs,0.55065
ID_OTNINlof,0.60573
ID_OTUGBcbc,0.268278
ID_OTZTQNfM,0.321248
ID_OTgkTLef,0.402207
ID_OUWitzMj,0.207508
ID_OUeWPwgH,0.168701
ID_OVIIdSmz,0.36192
ID_OWrKqVRO,0.439821
ID_OWtLMIvG,0.629648
ID_OYJeAZmo,0.547995
ID_OYKWECBB,0.224549
ID_OZLSENpt,0.139101
ID_OZgiTwjS,0.55415
ID_OaShnEtL,0.164995
ID_OaYfhlZg,0.296782
ID_OagsWQiy,0.300979
ID_ObAVUmsu,0.252372
ID_ObVhkzRc,0.146043
ID_ObYSEZhZ,0.463385
ID_OcIjSRKZ,0.58818
ID_OctWwwZM,0.446564
ID_OdLHjUwW,0.566984
ID_OdnJQKlp,0.642509
ID_OdtLJJIQ,0.598393
ID_OeeHUZwK,0.54685
ID_OeyXkyCf,0.179273
ID_OfSauGDw,0.486522
ID_OfkUGPpk,0.662412
ID_OgATOkDB,0.549317
ID_OhKnZccr,0.468448
ID_OhQHFcgb,0.223624
ID_OhRNJPFY,0.325061
ID_OhhLMtdM,0.706822
ID_OhyzmetO,0.320877
ID_Oicfjfcm,0.222788
ID_OjGoYFaA,0.462489
ID_OjUEYjIO,0.179533
ID_OlSFvaGQ,0.236168
ID_OmTiAzrS,0.411819
ID_OnMCMBZF,0.165021
ID_OndFYEPZ,0.203447
ID_OndgOruO,0.354373
ID_OnrRoafY,0.275231
ID_OoAXAbXr,0.391249
ID_OoFzRgzK,0.586784
ID_OoIkUhOL,0.187752
ID_OpOnkyhX,0.241109
ID_OpaizSCr,0.173671
ID_OqtRAcmm,0.229717
ID_OrWlDKZn,0.324834
ID_OrXaIosj,0.295578
ID_Orvioaxu,0.114803
ID_OsbdYeav,0.279776
ID_OtAhTfTi,0.147416
ID_OtEUPJgK,0.43299
ID_OtEsfZwI,0.30446
ID_OtdsyXeI,0.291483
ID_OuLOLAMl,0.141735
ID_OuNuInWf,0.160146
ID_OumusGGd,0.170388
ID_OvSmkxHT,0.223224
ID_OvmxZcpS,0.267808
ID_OwJSbXjj,0.426454
ID_OwWcGNrF,0.584021
ID_OwZUsCbc,0.550929
ID_OwddlkQW,0.114346
ID_OwqGgQku,0.244096
ID_OxIFXpjf,0.368607
ID_OxUEOCUt,0.336398
ID_OxzrAVmC,0.157841
ID_OyPPjdTE,0.19963
ID_OyTZCeGQ,0.26555
ID_OzIidoIa,0.28507
ID_OzqgmhFu,0.354018
ID_OzrPbZeT,0.132428
ID_OzyAvvRQ,0.341455
ID_PAViirqs,0.294235
ID_PAWPTEoU,0.246869
ID_PAfztnGh,0.225783
ID_PArwaSyy,0.633024
ID_PAvSxGaU,0.088241
ID_PBOurDVB,0.654324
ID_PBTTPvPs,0.564691
ID_PCKyDGIQ,0.655566
ID_PCeUykMS,0.497843
ID_PDGEkRdr,0.159059
ID_PDLPHQZO,0.704791
ID_PDROQehD,0.216882
ID_PDskElzW,0.178518
ID_PEVOXmAz,0.596787
ID_PEfraHwt,0.666402
ID_PFSGTWwo,0.163511
ID_PFmKQugB,0.119173
ID_PFpdgAEy,0.232299
ID_PGoKQOjX,0.493789
ID_PGqRoovX,0.392955
ID_PHUNjqis,0.287336
ID_PHgKyfmR,0.161177
ID_PHkWeOYL,0.234944
ID_PIFaYLiy,0.397976
ID_PIclyApL,0.188459
ID_PIkQmgdr,0.135527
ID_PJbHoalK,0.255109
ID_PJihfFmx,0.48105
ID_PJtewbhU,0.254172
ID_PKDgpHiL,0.271172
ID_PKFSelCs,0.245941
ID_PKYJxbPz,0.203772
ID_PKcBhKuY,0.217815
ID_PKiktTfy,0.24759
ID_PKsUAjnK,0.162312
ID_PLEIokGE,0.1336
ID_PMJLgxzH,0.464393
ID_PMjVgkAe,0.414762
ID_PNFEPHaU,0.193641
ID_PNPMTZTz,0.374202
ID_PNaUUTRU,0.141047
ID_PNrDByWP,0.152814
ID_PNvIJGYX,0.220528
ID_POSlFYhF,0.382676
ID_POeOuuNs,0.193395
ID_PPQPtiXy,0.153037
ID_PPSecDFt,0.304944
ID_PPYhNUJU,0.132431
ID_PPZJxalx,0.344848
ID_PQQlwgmG,0.290335
ID_PQWiOlTp,0.150108
ID_PQdJcZPi,0.574412
ID_PQkymSOd,0.178147
ID_PQsRAHib,0.670503
ID_PQtWsbzm,0.140739
ID_PRRUAPHH,0.147577
ID_PRcurott,0.208756
ID_PRdYhFtg,0.622437
ID_PRoLqkdv,0.20514
ID_PRxXZcos,0.405533
ID_PSJySEJW,0.136298
ID_PSKcUzHO,0.598099
ID_PSNVrOWl,0.587475
ID_PSNdPxkV,0.155343
ID_PStnJHxP,0.161866
ID_PTcLjveW,0.204331
ID_PUPGHlUc,0.157883
ID_PVkRciSM,0.242505
ID_PVwOrSGq,0.151907
ID_PWYoArgg,0.507019
ID_PXJwpZAE,0.352744
ID_PYejYKyD,0.21157
ID_PYeraMtS,0.619565
ID_PYrvkpty,0.078223
ID_PZjQYJzY,0.134108
ID_PZmFqzOw,0.291842
ID_PaWfiwkc,0.622184
ID_PaoQEEju,0.629464
ID_PbMZgKBr,0.194122
ID_PbaDoKnY,0.643202
ID_PbcydXhY,0.167734
ID_PcEzSTzq,0.09164
ID_PdJRzupS,0.235199
ID_PdMbOQwF,0.582138
ID_PeCvTeBn,0.667424
ID_PeNCysWs,0.169266
ID_PeVohepb,0.175024
ID_PexpOaQt,0.166441
ID_PfBOVFAK,0.155129
ID_PfCwZvXi,0.624727
ID_PfHnspqI,0.176361
ID_PfyNfhRl,0.333056
ID_PgCKJSPx,0.535221
ID_PgkVvTeo,0.688755
ID_PhYMxnAf,0.164539
ID_PhfvMasF,0.202234
ID_PhkZjoVO,0.335106
ID_PiBcxLns,0.221809
ID_PiEHHSDI,0.413602
ID_PjAmUVsG,0.203008
ID_PkBkkJzL,0.29543
ID_PkjpQPkI,0.570814
ID_PkqBRqVv,0.130707
ID_PlDaBGZY,0.291097
ID_PlTZYdIA,0.14498
ID_PlqCqXYc,0.540857
ID_PlwmIuaK,0.298137
ID_PnBDrVsi,0.242304
ID_PnPGxeYo,0.179585
ID_PnRAXiUr,0.185034
ID_PntsmyDO,0.446082
ID_PovHDUZX,0.555287
ID_PpBNWtJi,0.241061
ID_PpovByXa,0.615227
ID_PqFSIhtM,0.55531
ID_PqGnYQFi,0.091102
ID_PqWzCXkp,0.391205
ID_PrMRdhhH,0.159106
ID_PrrriznA,0.184558
ID_PrrtkJOn,0.674076
ID_PsQnypaf,0.144752
ID_PtZQALNy,0.228731
ID_PtcnhKCJ,0.222015
ID_PuLKMKKn,0.164013
ID_PuhURqlz,0.167049
ID_PurESwir,0.534373
ID_PuynGbFn,0.460432
ID_Pvkerhqe,0.673047
ID_PvwVuscs,0.303421
ID_PxFpMJmN,0.164647
ID_PxNfUMbV,0.198757
ID_PxQiHxWR,0.585122
ID_PxcxKRww,0.26042
ID_PxmvaMCA,0.172573
ID_PxqYbyxg,0.136317
ID_PyDMezcF,0.183128
ID_PyVHXVPS,0.244071
ID_QABwvgqW,0.174207
ID_QAhEYiyq,0.268364
ID_QAqaMVka,0.276646
ID_QBMsLZtc,0.235916
ID_QBsuDijV,0.209085
ID_QBtLfrMG,0.18636
ID_QByVObKj,0.145795
ID_QCRPCbTM,0.27188
ID_QCjhZkBY,0.243857
ID_QDAPBGtZ,0.446073
ID_QDYLnriy,0.376833
ID_QDtigYRC,0.533305
ID_QEMPkZob,0.136233
ID_QETCSLlc,0.51195
ID_QFYlpuwX,0.204321
ID_QFdORYHr,0.170297
ID_QGWckOld,0.177011
ID_QHqoVNVO,0.42714
ID_QIGxquJX,0.484045
ID_QIdJcHto,0.492996
ID_QJFyryxO,0.217025
ID_QJunQvir,0.569547
ID_QKAxliHy,0.577552
ID_QKBBlxbE,0.372338
ID_QKVkEggm,0.295594
ID_QKXbYGAp,0.484767
ID_QKfAIDOH,0.208373
ID_QKnUGEke,0.24491
ID_QKyLuxeG,0.357672
ID_QLpNjbls,0.513939
ID_QMVAxTQB,0.290577
ID_QMoLZUqg,0.30141
ID_QMrxRKhH,0.237273
ID_QMvYEIvG,0.614643
ID_QNikhfKl,0.703036
ID_QNoBXpDz,0.23835
ID_QODpZuyR,0.293769
ID_QOYCdAgG,0.260833
ID_QOdDLTaK,0.149019
ID_QOkmCevP,0.240701
ID_QOorGMyR,0.669283
ID_QOseNbUa,0.581241
ID_QPJlPfsy,0.227323
ID_QPhYwpcb,0.388403
ID_QQODFTUb,0.166612
ID_QQPFXudl,0.241697
ID_QQourgTc,0.274813
ID_QRXIzsUy,0.414229
ID_QRxObKtQ,0.105316
ID_QSBMeypc,0.402046
ID_QSPmSOZy,0.4512
ID_QSWujDWa,0.24404
ID_QShieItk,0.237925
ID_QSoarqgF,0.336364
ID_QTVnimUA,0.273498
ID_QTkGYTIT,0.129959
ID_QTtgTOei,0.169264
ID_QULmLtsy,0.607234
ID_QUOiAZZl,0.160896
ID_QUQxHpXg,0.346091
ID_QUaUHMhI,0.172064
ID_QUgiuirU,0.604271
ID_QUqzoRSu,0.169606
ID_QUyNnNhz,0.238131
ID_QWHKrAKM,0.493292
ID_QXSDptvC,0.154536
ID_QXWUmulo,0.244337
ID_QXnFjIpa,0.225927
ID_QYMSQeId,0.187413
ID_QYYKIgfV,0.614195
ID_QYbZgGbY,0.637538
ID_QZKEhoxt,0.234382
ID_QZPJnRQq,0.351357
ID_QZWDeApV,0.144219
ID_QZYwYrbR,0.493296
ID_QaugBrki,0.272412
ID_QazdmMeg,0.58139
ID_QbDfoueR,0.591869
ID_QbRPnkEt,0.155992
ID_QbUWVlrJ,0.51223
ID_QboSOHnV,0.56916
ID_QbybfodH,0.239206
ID_QcQPRVYM,0.586287
ID_QcbNTrwm,0.180644
ID_QckDxFok,0.177555
ID_QddDchlW,0.38409
ID_QduvXzMW,0.411908
ID_QeaXVMKx,0.606021
ID_QegmMSIt,0.135818
ID_QfPgPNDk,0.559024
ID_QfUMcZmz,0.274693
ID_QfUMksGp,0.253756
ID_QfnTCxlk,0.222848
ID_QgGKqIjm,0.288903
ID_QgQmcdXD,0.587721
ID_QhAZEjip,0.179036
ID_QhErUmRW,0.159055
ID_QhYOGcwA,0.298304
ID_QhdPqmnb,0.274764
ID_QhgNJYmy,0.183526
ID_QiTdwsbJ,0.593142
ID_QjGCFCxl,0.412964
ID_QjWgIRFN,0.614023
ID_QjohBAvb,0.279703
ID_QjykdReB,0.248761
ID_QkEaFmCg,0.205706
ID_QkYYUTVk,0.163681
ID_QkwpIZML,0.76256
ID_QmRICdQg,0.244396
ID_QmoxMwxi,0.360332
ID_QnQOstqi,0.250531
ID_QnRWsyeU,0.170674
ID_QnaXFAHn,0.183509
ID_QneoLmai,0.62085
ID_QpFAEEBb,0.140901
ID_QpjToefp,0.633403
ID_QqrYCpyB,0.567942
ID_QrGXseHi,0.18994
ID_QrQxUQRT,0.184489
ID_QrbfPDSz,0.178367
ID_QrgaEfiM,0.235418
ID_QrspvlFo,0.225315
ID_QrtAJIXW,0.210239
ID_QsVlEtXQ,0.166804
ID_QsXqBLUK,0.143194
ID_QseaxGkK,0.178065
ID_QtaebKcn,0.209003
ID_QtmYrPMY,0.550061
ID_QtuAFJCl,0.425874
ID_QvWeNYEm,0.282087
ID_QvcSsFxW,0.187151
ID_QvmMPjib,0.435567
ID_QwDoCRBM,0.7701
ID_QwGQccmp,0.15405
ID_QwKjpPqb,0.182264
ID_QwisplXx,0.189587
ID_QxUjmsmw,0.177457
ID_QxksQTdl,0.468918
ID_QxmNRAPe,0.321071
ID_QzOqzEQw,0.096011
ID_QzdJeWFA,0.171953
ID_RAKiKZyv,0.50121
ID_RARCBQEc,0.077812
ID_RASWPAem,0.463479
ID_RASevIlX,0.257121
ID_RAfJOTsf,0.216582
ID_RAfjHeCm,0.655359
ID_RBJvboEn,0.16011
ID_RBSvmcdB,0.250603
ID_RCFaszfB,0.1598
ID_RCWNRaqf,0.226557
ID_RCidVGWl,0.145168
ID_RDekyxZh,0.642069
ID_RDjttKUT,0.423833
ID_REAwaPwf,0.20034
ID_RFXHgEAs,0.66463
ID_RGiGwqrW,0.12216
ID_RGlhaDBx,0.571686
ID_RGwmBgsd,0.197056
ID_RHnMurtS,0.249154
ID_RIfTKvez,0.174355
ID_RJLtGawz,0.637006
ID_RJpTyWAU,0.275884
ID_RLrmISWq,0.17367
ID_ROLDVFJX,0.26225
ID_ROfXwCBy,0.309449
ID_ROhrOGOV,0.257821
ID_ROsLfDXL,0.168157
ID_RPCwtxga,0.569033
ID_RPMUUeJr,0.230301
ID_RPwUfMLX,0.212773
ID_RQWVvkrs,0.162935
ID_RQXjDsFH,0.566316
ID_RQtNssEt,0.669771
ID_RRVKefnR,0.541735
ID_RRVscdpP,0.69557
ID_RRaHTNkO,0.199896
ID_RRmVlgfr,0.266752
ID_RSJzAMvz,0.637851
ID_RSaOxRlK,0.574573
ID_RSrFppKJ,0.623643
ID_RTRSKxoE,0.31442
ID_RTYLUHUb,0.668542
ID_RTYYHLEA,0.174321
ID_RTuLtjqR,0.502644
ID_RTuSVJra,0.442911
ID_RUqvxKzY,0.171957
ID_RVczisrj,0.291875
ID_RWCGuGZn,0.168347
ID_RWwIKSQr,0.211603
ID_RXESaCwi,0.297798
ID_RXUwATsq,0.57948
ID_RXgaskLW,0.151437
ID_RYOthQxx,0.445263
ID_RYbNnnSG,0.562085
ID_RZXBtGui,0.506518
ID_RZZaZFJg,0.233912
ID_RaVnHPnv,0.337081
ID_RbDIacwP,0.533053
ID_RbcUwsmD,0.252104
ID_RbknGbzH,0.125944
ID_RblbHDzs,0.432191
ID_RcEXRKbL,0.131908
ID_RcMwIqOn,0.124069
ID_RcQccsZl,0.599707
ID_RcUBEiFS,0.331517
ID_RciNdZMe,0.199256
ID_RcmvuYFY,0.57744
ID_RcxmWQwS,0.683866
ID_RdmINmYK,0.308232
ID_ReFXQsvR,0.097317
ID_ReHkJHQe,0.274923
ID_ReTnVtyK,0.223248
ID_RfKRvhGm,0.58436
ID_RfSqXVlB,0.156728
ID_RftFefwB,0.241847
ID_RguXFhhg,0.189548
ID_RhKEnczP,0.304353
ID_RhfpIpvb,0.242265
ID_RiectCpK,0.398967
ID_RjSvaLEV,0.671619
ID_RjcUJOGx,0.393575
ID_RkiNvBPc,0.155755
ID_RkoYiYoN,0.243268
ID_RkxfwcQm,0.170256
ID_RlCGlpqC,0.633184
ID_RlLkPvmL,0.147176
ID_RlPrjymq,0.217958
ID_RmZKUYWL,0.692827
ID_RmeOGyaa,0.252537
ID_RmpqucsX,0.266057
ID_RmuMqidm,0.303518
ID_RnMqgoGN,0.280009
ID_RnOBlFUi,0.248814
ID_RnudzJiV,0.482112
ID_RoVkpCiP,0.644149
ID_RogOPBOw,0.434624
ID_RpStydZq,0.259765
ID_RqMpEoWT,0.152132
ID_RqRIlkSm,0.18507
ID_RqSpnSEE,0.545668
ID_RsiWCnUz,0.23012
ID_RtPfWxJX,0.202894
ID_RtPrOVwi,0.311232
ID_RtzsTOwA,0.166628
ID_RuNWPaId,0.138102
ID_RvhcmqlB,0.174638
ID_RwiUtLAT,0.298595
ID_RwmwvvRB,0.300152
ID_RxCTQifX,0.232605
ID_RxEbemZV,0.391147
ID_RxUaLiSi,0.673783
ID_RyFtXLDJ,0.280316
ID_RyskFkHA,0.53555
ID_RzOKRzXp,0.225795
ID_RzQelVUq,0.67382
ID_RzSsSfzt,0.192674
ID_SAwxCEAc,0.269178
ID_SBYBxdSa,0.707156
ID_SBvtOwpX,0.605064
ID_SCLYwIlX,0.429344
ID_SCOMiNXY,0.168268
ID_SCPUHaUb,0.572504
ID_SCmvGvpV,0.363567
ID_SCrlOstm,0.154411
ID_SDRhdUjE,0.179213
ID_SDfRRRkM,0.203913
ID_SEQvTsQD,0.127708
ID_SEvbfZVW,0.3406
ID_SFNLIDiX,0.768031
ID_SFpViWAy,0.579776
ID_SGAhldtt,0.332595
ID_SGINOURw,0.239496
ID_SGdoUbBq,0.496862
ID_SHAMRBsx,0.177937
ID_SHiJKLwE,0.494675
ID_SHnvOPWJ,0.63077
ID_SIqWefiv,0.159887
ID_SIrWdLxO,0.160969
ID_SIwEqiYf,0.147295
ID_SJNpJKKh,0.269892
ID_SKtcSmiS,0.279369
ID_SLTJdqiH,0.159343
ID_SLUhYcAZ,0.145176
ID_SLdFKNpw,0.104366
ID_SLlrFHKm,0.217768
ID_SMeIUCti,0.18586
ID_SMlvZyaa,0.22254
ID_SNiQAHaK,0.108525
ID_SOazZuMp,0.243664
ID_SOqbqxVf,0.177771
ID_SOsAFlpj,0.126797
ID_SOxlfEka,0.488709
ID_SOzJpGBv,0.27616
ID_SPFUBHVH,0.670588
ID_SPpMjrZs,0.340657
ID_SQDTlfrz,0.235562
ID_SQVtJfDQ,0.336479
ID_SREMDZnK,0.33967
ID_SSMlkLqS,0.591412
ID_SSSkEbBD,0.49265
ID_SSlKokMM,0.176819
ID_STLPzDVP,0.174329
ID_STlGMvqb,0.229597
ID_SVMnydeN,0.1234
ID_SVcRsMmM,0.193163
ID_SWFmaRil,0.245081
ID_SWQZLbMr,0.147875
ID_SWZFpVLM,0.130697
ID_SWkHUADU,0.315045
ID_SWtGkcsM,0.208519
ID_SWyvmmiU,0.142842
ID_SXCQvEFh,0.359557
ID_SXooetjK,0.212881
ID_SXpLNnEN,0.193955
ID_SXwRkgVf,0.144387
ID_SXxkqGRZ,0.490151
ID_SYFYyvZr,0.216024
ID_SYMpNrUe,0.173114
ID_SYatrFXC,0.712459
